Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
0,16,0.176392087869326,0.554722666296396,-0.37833057842706996,0.32894736842105265,0.7881773399014779,-0.4592299714804252,0.023952095808383235,0.30344827586206896,-0.2794961800536857,18.331666666666667,1.1707457290009087,17.160920937665757,0.8062263645314103,0.7505752448778937,0.055651119653516545,0.8890995998189816,0.7915901729181052,0.09750942690087638,0.19029718231028345,0.39373223756574494,-0.2034350552554615,0.15182513606646134,0.729966471636284,-0.5781413355698227,0.7729458201856678
1,16,0.1741783211780868,0.5483501007545877,-0.3741717795765009,0.4461538461538462,0.7429906542056075,-0.2968368080517613,0.020689655172413793,0.32934131736526945,-0.30865166219285567,14.050333333333333,1.278103378296548,12.772229955036785,0.8069184085061908,0.7524762303050812,0.05444217820110964,0.8907648455123859,0.7974351391365349,0.09332970637585103,0.1889980501218688,0.39291685896280526,-0.20391880884093647,0.14277840410819678,0.7168595676372206,-0.5740811635290238,0.7741328257191201
2,16,0.15955447172039,0.5596653086316282,-0.4001108369112382,0.4931506849315068,0.7427184466019418,-0.24956776167043493,0.017964071856287425,0.2482758620689655,-0.23031179021267809,19.2625,1.1608622720080526,18.101637727991946,0.8120001319452241,0.750187497217585,0.06181263472763909,0.9235277131058691,0.7895080890610566,0.1340196240448125,0.1891099372586827,0.39242532753343456,-0.20331539027475187,0.09757254737919643,0.7388494823316897,-0.6412769349524933,0.774801641743266
3,16,0.159742183609534,0.5546629743089733,-0.3949207906994393,0.4,0.7386934673366834,-0.3386934673366834,0.03571428571428571,0.1736111111111111,-0.1378968253968254,19.633333333333333,1.2506750386287293,18.382658294704605,0.8121936147890418,0.7525476129059913,0.05964600188305058,0.9209377267639202,0.7947355650329354,0.12620216173098475,0.18929431881499975,0.3925993734116616,-0.20330505459666187,0.09695393616130242,0.7288208096090033,-0.6318668734477009,0.7763313440343896
4,16,0.17487788024957687,0.5493601895638076,-0.37448230931423077,0.5308641975308642,0.8131313131313131,-0.2822671156004489,0.0189873417721519,0.34415584415584416,-0.32516850238369227,inf,1.2552095560420689,inf,0.8084028458916347,0.7519707775446591,0.05643206834697556,0.9032956217462627,0.7959917183152228,0.1073039034310399,0.18948376443169385,0.39217926273388837,-0.20269549830219452,0.1445258998692297,0.7185935670433726,-0.5740676671741429,0.7741336831755612
5,16,0.1757045336657052,0.5451142867671688,-0.36940975310146357,0.42857142857142855,0.7692307692307693,-0.3406593406593407,0.012903225806451613,0.2611464968152866,-0.248243271008835,16.153296703296704,1.2779176386931879,14.875379064603516,0.8080226344086132,0.7538364530202907,0.05418618138832254,0.8907078509195481,0.7997259690677289,0.09098188185181921,0.18952199098520955,0.392481391671872,-0.20295940068666246,0.15130498895546368,0.7099294849314104,-0.5586244959759468,0.7754876068962363
6,16,0.1593798065287289,0.5517579547781273,-0.3923781482493984,0.43037974683544306,0.725,-0.2946202531645569,0.0,0.2606060606060606,-0.2606060606060606,inf,1.2278152110540486,inf,0.8118006565836016,0.7507745469651501,0.06102610961845145,0.9218640578849268,0.7938171455465676,0.1280469123383592,0.18962118451126272,0.3929176996513548,-0.2032965151400921,0.09815819752950597,0.7210968278879795,-0.6229386303584735,0.7754821763387753
7,16,0.15988298894275682,0.5549432930431869,-0.3950603041004301,0.527027027027027,0.775609756097561,-0.24858272907053403,0.026143790849673203,0.2641509433962264,-0.23800715254655322,17.141666666666666,1.1910572625206772,15.950609404145988,0.8122306545090845,0.7508491348845554,0.06138151962452909,0.9220876375504587,0.7917501520859754,0.13033748546448332,0.18948388624973828,0.3924869957601354,-0.20300310951039713,0.09532545001621553,0.7296849710401667,-0.6343595210239512,0.7754933232725112
8,16,0.15913166865324907,0.5661695452688427,-0.4070378766155936,0.42857142857142855,0.8366336633663366,-0.40806223479490805,0.013245033112582781,0.39751552795031053,-0.38427049483772774,20.49583333333333,1.1545341562548121,19.34129917707852,0.8121413120777398,0.7481245600702999,0.06401675200743984,0.9216105946944442,0.785701640139356,0.13590895455508822,0.18909782957462,0.3921461473915862,-0.2030483178169662,0.09627194267790751,0.7542251942161751,-0.6579532515382676,0.7739656217130837
9,16,0.19302290631896982,0.5485340242233385,-0.35551111790436873,0.4457831325301205,0.7244897959183674,-0.2787066633882469,0.018633540372670808,0.23841059602649006,-0.21977705565381925,inf,1.2250236487174873,inf,0.8033039628091345,0.7531466292048374,0.05015733360429708,0.8694630526611311,0.7966989059224623,0.07276414673866882,0.18952262016705254,0.3921360041032268,-0.20261338393617426,0.19591246549051572,0.7170675331970429,-0.5211550677065271,0.7732910893126628
10,16,0.1595437593338323,0.5598196364610286,-0.4002758771271963,0.38028169014084506,0.7548076923076923,-0.3745260021668472,0.018867924528301886,0.2875816993464052,-0.2687137748181033,inf,1.1304727411335467,inf,0.8118575678191444,0.7494224593905522,0.062435108428592234,0.9205268000436233,0.7879801188829542,0.13254668116066914,0.18873252563097023,0.3915449050279305,-0.20281237939696026,0.09962464149297157,0.7407457032391083,-0.6411210617461367,0.7744803813966251
11,16,0.1913986375425203,0.5572419757962424,-0.36584333825372206,0.7375,0.8040201005025126,-0.06652010050251256,0.15384615384615385,0.27972027972027974,-0.1258741258741259,inf,1.155180907247137,inf,0.8034913943989992,0.7516365454536375,0.05185484894536174,0.8594358452398227,0.7909901389120668,0.06844570632775593,0.1901202334858651,0.3938594068827661,-0.203739173396901,0.1923354596756423,0.7334885589214629,-0.5411530992458207,0.7719425961494489
12,16,0.15970154952839857,0.5579862248888936,-0.39828467536049506,0.4444444444444444,0.7777777777777778,-0.33333333333333337,0.01910828025477707,0.23870967741935484,-0.21960139716457777,22.906190476190478,1.1604663337248347,21.745724142465644,0.81229674681156,0.7493544312397706,0.06294231557178942,0.9236880918934938,0.788998733322136,0.13468935857135778,0.189488685290591,0.39158973754450394,-0.20210105225391292,0.0969558330941827,0.736565667713969,-0.6396098346197864,0.7744723784698404
13,16,0.19411231144603763,0.5559801613265305,-0.36186784988049286,0.4594594594594595,0.7853658536585366,-0.32590639419907713,0.025806451612903226,0.2611464968152866,-0.23534004520238339,inf,1.154533202074198,inf,0.7993727535817006,0.7497140446598083,0.04965870892189228,0.854602730792695,0.7897182621071834,0.06488446868551156,0.18982233696666093,0.3931398732595557,-0.20331753629289476,0.2010656367257117,0.7330989627276828,-0.5320333260019712,0.7695740156400055
14,16,0.17541483817771988,0.5540747138758799,-0.37865987569816006,0.5,0.7395348837209302,-0.23953488372093024,0.021739130434782608,0.3103448275862069,-0.2886056971514243,inf,1.2030841927348381,inf,0.808951251776017,0.751282649921815,0.05766860185420197,0.8953734206173232,0.7929762942356333,0.10239712638168985,0.1908412647853903,0.39295441785570934,-0.20211315307031905,0.14589382282128904,0.7277107840156751,-0.5818169611943861,0.7739713380893584
